Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,102.5186,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,101.1069,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,100.2236,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,100.6268,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,100.6827,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,100.5964,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,101.0793,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,102.7074,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,103.3019,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,103.7814,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,104.5005,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,103.9998,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,103.5951,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,102.6136,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,101.7261,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,101.5324,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,101.4643,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,101.6095,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,101.7047,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,102.8047,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,103.75,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,104.9649,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,105.5382,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,105.5835,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,105.5299,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,104.9331,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,105.4026,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,106.6681,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,108.2702,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,110.2325,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,112.4639,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,115.0009,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,117.5804,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,120.4881,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,127.2859,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,129.5663,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,130.2273,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,130.8208,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,132.4158,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,70,Bosnia and Herzegovina,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,134.5897,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,53.75959,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,54.741732,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,53.862642,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,52.477127,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,52.072785,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,52.063105,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,52.799662,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,55.791799,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,57.23011,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,58.014719,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,58.102058,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,58.892043,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,59.317616,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,59.151848,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,58.98939,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,58.493203,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,58.183342,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,58.004725,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,57.363926,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,56.921638,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,58.222319,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,58.700798,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,58.944935,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,60.477144,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,62.271903,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,62.879972,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,63.00149,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,62.467928,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,59.498142,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,57.234186,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,55.129226,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,54.422052,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,55.273807,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,56.318144,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,100,Bulgaria,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,56.220299,X,Figure from international organizations,base year is 2015
